Dimension,FunctionID,Run,Algorithm,BestSolution,BestFitness
20,5,4,DE/rand/1/bin,"[-1.8589810203935042, -3.749377365368402, -2.252593271307557, -0.46756756128014265, -1.473750166858965, -2.3384433007071515, -2.757138197921183, -2.9191339938363168, -2.5843447510524657, 0.9624400099766177, -1.5960937175644738, -2.287089456992173, -3.0146846596114187, -2.8113338240046843, 0.7582542112054158, 2.9136183719088513, 2.8187450000758005, -2.1954918524904423, 2.80303828374997, -1.7974474353503767]",-526.6741670934066
20,5,4,DE/best/1/bin,"[9.992156615165783, 9.604679656731737, -17.359288388644167, 2.8729469885120054, 12.22719003425901, -20.143315700456156, -4.201692260137275, -11.943312370093224, 14.98232287338514, -3.063233930673391, 1.5295643779486552, -2.9035355972311274, -16.23886298339125, -9.495443038896692, 4.680803303475139, -18.155256726652908, 26.069396315764706, 3.6898008602561614, -25.20167790243255, 3.1980400389470436]",681800.0423629739
20,5,4,PSO,"[-2.903835950894249, 2.7462540131589845, -2.904988278728327, -2.9025458684637475, -2.904585884504484, -2.90365516077473, -2.9035269595899225, -2.903522864008996, -2.9038742069938213, 2.7483435086461205, -2.904472656700922, -2.9033034340129733, -2.904129797978017, -2.903663135352757, 2.7462596988561483, -2.9026938537544207, -2.9036505987548584, -2.9028924848834756, -2.9029091991292217, -2.9029061971894627]",-740.9130581618425
20,5,5,DE/rand/1/bin,"[-1.6826058016027785, -1.3969468561289824, -3.440164565254991, -1.2150192381328706, -2.716156780097143, -2.2660428893836073, 1.1121605998114292, -0.5816863617119725, -0.003936339806885236, -1.191586383465046, -2.4302591758303604, -2.572434227769664, -1.6540894300004445, -2.7696604155530626, -3.3147184597632373, -1.2648091231993326, -1.7124047146397041, -3.366324097633855, -2.585801496453289, 0.34597457814431687]",-464.01115840355766
20,5,5,DE/best/1/bin,"[15.950242915234458, -9.661991733743793, -15.095120357004483, 3.698124380375007, 7.479339326077527, 12.3570682631252, -5.530321289770313, 15.283655412043426, 4.484127320114531, -12.198663874736205, -3.2397267041746964, -10.770627266819417, 10.477545104141257, 6.827189420288347, 2.746802885156633, -2.9040046975204574, -0.8267633753211734, -4.264456543372837, -2.989625518630522, 2.769151232594053]",116728.96401241419
20,5,5,PSO,"[-2.9033616969000833, -2.9034319719898622, -2.9037910313231023, -2.9036939355782736, -2.9030533480782443, -2.903628005545108, 2.746380619285043, -2.9035139344370013, 2.746809433874194, 2.7469699150495677, -2.9032536973196725, -2.903558076683538, 2.7472063644616376, -2.90303676874806, -2.903545248306156, -2.903629520984237, -2.9036678363940642, -2.9032335887441842, -2.903292563873729, -2.9033097402942474]",-726.776416496158
20,5,6,DE/rand/1/bin,"[-1.579114248138114, -2.699153761235599, 1.9839748307003415, -3.276128742981607, -2.1668523425007504, -2.012063278539277, -2.4226061812724504, 1.085251101788969, 2.1565544831270786, -2.6902056790092734, -1.2006412128725776, -2.6858746517356398, 3.114785508892738, -1.8977788715417945, -2.8985560804655663, -0.3553417137200056, -2.7567801116392423, -2.2507909362814433, -0.8180788328780799, -3.6811084283335416]",-524.8348703488365
20,5,6,DE/best/1/bin,"[5.6915444175394825, -6.423911082375673, 0.8593685698567204, 8.03017470025572, -16.99148746173998, -10.50615320335606, -3.6919874772437327, 5.520966247742013, -0.2560596653746158, -3.3450275667515754, -15.877367420305351, 17.718873137440916, -18.232256856116273, -6.813682009975034, -2.903602132358583, 16.523433024001278, 11.957299355921087, -10.918327164234089, -7.1405168950152405, 2.7468025914238323]",227984.9182486418
20,5,6,PSO,"[2.7463635005923783, -2.9036228346344446, -2.9034384076115884, -2.903608309777172, -2.903633335865659, -2.903177083359253, -2.9040901184804317, -2.9014422085855673, 2.74718712853512, -2.9031350563315095, -2.9031279113516493, -2.9030721912705313, -2.9038377883316633, -2.902889177545607, -2.9031859666312654, 2.746368127304773, 2.7473808018860417, 2.7469303041010997, -2.9026999597194227, -2.903589938115838]",-712.6395922054163
20,5,7,DE/rand/1/bin,"[-3.4718880705594923, 3.003877561014271, -2.4753771285963424, -2.5217360775435878, -2.36002833222971, -1.562991862015164, -2.6963837704612312, -1.4928258214573809, -3.3587860421370364, -2.610259343948801, -3.2511357405758465, -1.084496013141859, -1.8570126624621641, 0.3399136601624293, -1.5890458692214178, -2.2877059507761923, -0.8165324985533591, -2.2815002534953126, -2.9105059805104205, -2.13082743317674]",-556.5671215807529
20,5,7,DE/best/1/bin,"[8.077679264036629, 4.428646100325185, -2.918362748367276, 9.057701827010671, -15.333276708245652, 7.8300291337490755, 20.6502375274679, -7.594789551670765, -13.713945215973933, -14.616441847605977, 8.354236509035982, 13.666912047962128, 2.7468020408762697, 2.7214387925232364, -3.3146293395574693, 2.830265427355986, 4.090704109880031, -6.764751472412721, -21.230048530642108, 3.6413306326437374]",273817.18587290915
20,5,7,PSO,"[-2.903590975196757, -2.903429877241273, 2.746498301020317, 2.746874358833084, -2.9035532871272633, -2.9034475281197, -2.903798461001144, 2.7467480041724217, -2.903470993348131, -2.9034355997399346, -2.903095251126979, -2.903730921724795, -2.903461412126822, 2.746720490447012, -2.903476687938603, 2.746915895244117, -2.9035100010004897, 2.746570268159945, -2.903258496873175, -2.9032296135335183]",-698.5029895591293
20,5,8,DE/rand/1/bin,"[-1.236270009797316, 1.1848826253665714, 1.623060101700574, 1.4674001795979514, -4.12071888671746, 3.02688794096108, 2.31021336167722, 2.3740143475148545, -2.7204137030273263, 1.3191533411703003, 2.217149361306447, -3.0121936232214885, -2.439891207167163, -2.0527299659304585, -1.2516831201927578, -1.7246513575277973, -1.688604154976109, 2.6350676366179338, -2.190094471376378, -3.0745955221766215]",-449.17582954847853
20,5,8,DE/best/1/bin,"[1.6959587794559718, -2.9192880167695723, -10.225009352455903, 28.811620953646525, -7.480689043283897, -20.080698982591237, -9.472159891265278, -3.4779283303246755, -8.066090013717474, 18.75788441995686, -3.2148215839376917, -2.903535643548544, 21.790407385025908, 24.890674770221885, -13.283840408272138, -4.583450011478709, -2.903523807116299, -7.729501855783564, -20.898981796599017, 17.206376220955207]",930287.2375510057
20,5,8,PSO,"[-2.9054634900399265, 2.7463003835378546, -2.903940201537563, -2.9026903172445198, -2.9050935546224372, 2.7459546908185173, -2.90151550017043, -2.9025447689284762, -2.9052950180714094, -2.9006254397713427, -2.9011179942294145, -2.903254598961437, 2.749782308686377, 2.747587490894652, -2.904897591060969, -2.9026946664586974, -2.905538757874806, -2.902911067135401, -2.9027473315260544, -2.9070549466257183]",-726.7754840989668
20,5,9,DE/rand/1/bin,"[3.182654422883027, -2.0045389234831434, 2.853705182686326, 2.134560421339626, 0.8093660002335792, 1.4952118246219317, -2.8898111918223077, 2.9630480193696753, -2.943684208482621, -0.853162303579091, -3.139929293425621, 2.6073784411836325, 2.4818940677346073, -2.3607637475831584, 0.4722128538690211, 1.8262025527612096, -3.364545579687167, -2.3236627148239615, 2.154757549089318, -2.301982434845489]",-484.8667654511
20,5,9,DE/best/1/bin,"[-1.3881578920890965, 2.7468031464921996, 5.901832806716831, 4.228291010043343, -0.3961224697702719, 8.361816911521363, 5.6861528774774825, 2.7974878966360013, 7.856364051860595, 12.279986189788193, 6.119602995279559, 18.319312065701112, -16.73294064965335, -12.535171006767822, 6.146607128791608, 10.75132822813815, -2.8999895626324257, 16.782936939491094, 9.281720539668527, -6.536114204134966]",163399.72070590008
20,5,9,PSO,"[-2.9034702599959505, -2.903426390131099, -2.904204384162151, -2.902728902033576, -2.903502252133766, -2.903288608930055, -2.9032798811831, -2.9031573785036797, -2.9037106046410797, -2.903285877255848, -2.904244452454878, -2.904256880968915, -2.90309075746202, -2.903489997679605, -2.903338281421316, 2.7466591222335217, 2.7477851088265357, -2.9036832748879924, -2.9039464706367735, 2.746744132580933]",-740.9131060786442
20,5,10,DE/rand/1/bin,"[2.7942794136193827, -3.2693338033878905, -2.647511868899143, -2.6328155855829074, -2.3966767517910386, -1.2337717304967286, -1.3748915818499852, -1.1093050614798012, -3.118986193361875, 1.7737667284548397, 2.3413107738615615, 2.5206918919458277, -2.2016504182848635, -3.224603290764901, -0.4635923374661157, -3.165126496988604, 2.5177429986914497, -2.4964477523821778, -2.7656832686295534, 3.2177043133672543]",-548.7843074862669
20,5,10,DE/best/1/bin,"[-10.569170671362532, 2.7468042312153447, -13.151240974718007, 7.75409286959095, 2.841722277505366, 9.869142633563747, 3.0645597181590825, -6.657127843458323, 9.15489676583773, -22.904410045605665, -9.645067763883233, 12.322078166886918, -7.300881170949774, 17.186537620220733, 12.177818543162624, -24.144701397653805, -2.8889287132781876, 16.881597738078526, 1.211202698384418, -3.129874634990622]",430460.1279002051
20,5,10,PSO,"[2.746666096133549, 2.7470179736618823, -2.903231989034611, -2.9027020187395967, -2.9039707741493497, -2.9046921315536878, -2.9032396005874714, -2.9031360541777067, -2.902725307137418, -2.9032856613073403, -2.90333836601931, -2.9037319973954094, -2.903557202060806, -2.903621953263729, -2.903621238560326, 2.7472345218905114, -2.903307170267097, -2.9032577196847296, -2.9036625120061643, -2.9035461586602316]",-740.913092485373
20,5,11,DE/rand/1/bin,"[-3.332377457320653, 1.5846463903246826, -0.4363304408902482, -3.842898155803464, -1.2803347028842755, 3.241660386304406, -2.306129321396615, -3.0796208551247575, -1.1380795845384881, 1.9521577156841314, -1.3447496364513558, -2.7918951235957548, 2.4630728176445666, -3.447081423176395, -2.3728066041356, 0.7628442720563244, 2.571700390081084, -2.917901454607548, 0.20047666846406675, -3.317726447456351]",-458.2631292155352
20,5,11,DE/best/1/bin,"[-9.241267752364035, -7.463902219135971, -7.175359336187094, -12.99464043784285, 8.725254343351523, 2.74731347913906, -7.26546633612085, -14.783714006019881, -11.180721338662572, -9.76471731412779, 7.037707604685885, -4.978887357779572, 4.606553910704051, 2.746802197114528, -10.414225254407885, 3.482344729778875, 7.973140552097043, -7.123036880012933, 13.743932213718288, 5.39610223989688]",78601.02520813655
20,5,11,PSO,"[-2.9046325675492874, -2.9035588443228626, -2.903279030855274, -2.904360253228165, -2.9038287590308944, -2.9037461864116016, -2.902486580463637, -2.90426762548812, 2.746842590073687, -2.903000131490835, -2.9030334374960827, -2.903612196687522, 2.7471190944335064, -2.9041821702069957, -2.9033584830212438, -2.902930751412903, -2.9040673243679156, -2.902561052654298, -2.9037435541560437, -2.903592824998951]",-755.0497773779827
20,5,12,DE/rand/1/bin,"[1.3691041198046356, -2.9617774169109077, 0.7306158502593298, 2.8137030554512745, -3.313462537359426, -2.339187668971202, 3.3589091934818827, -2.0673387818343003, -3.2047247273642068, -1.749639273748414, -3.1770968417347394, 1.382204299651261, -3.42774908871129, -1.9707664024382732, -0.9333901558163566, 2.334011171508011, 2.500942649677453, 3.190456577744733, -2.6900097783061323, -2.2274265719100543]",-515.5811409985221
20,5,12,DE/best/1/bin,"[-5.3460096536199355, 0.2773724763715131, -7.404551823902964, 8.190328357650195, -2.903533876258675, 7.352521651506292, 2.5752233390293373, 2.640833118188562, 5.616141477960156, 0.35419034648822556, -6.043926347057251, 15.14067718991081, 2.7491949276790546, 5.465322890123012, -14.457048887515821, -16.815317650475308, 3.25446841490378, -12.455345304705773, 16.029969872891797, 30.355920520036335]",546011.3015319156
20,5,12,PSO,"[-2.9037164901732346, 2.7471399143049093, -2.90350892285985, 2.7468691392436844, -2.9034991524541405, 2.7468403153041234, -2.9033036855971592, -2.9035499728303065, -2.9036395031415316, -2.903797587941119, -2.903289189644208, -2.903192442098213, 2.747010751465899, -2.9032804867902344, -2.9035282731112284, 2.746830107677116, 2.7470068535153813, 2.7465878358023503, -2.9035498423907113, -2.9033823453750416]",-684.366273625779
20,5,13,DE/rand/1/bin,"[-2.934594983066487, -3.6861390614931846, -3.5425879907182285, -3.4104652372856563, 4.0055204917405085, -3.8217578792214613, -2.543613133618096, 0.5474611264868541, 2.7708617372233344, -3.585773288915841, -2.9362585463667603, -1.5607461186692047, -2.5454280919988275, -1.940332126950695, 4.091808129338353, 3.4390549576324903, 0.9662982779555935, 2.4782905305237266, -2.6767522094056324, -3.6168087233345902]",-450.3809887399663
20,5,13,DE/best/1/bin,"[24.74907010505256, 9.618726544640385, 11.97107130437902, -27.62985570259211, 6.782208604362275, 12.812308655489417, 2.746802356925035, 2.7371273388719204, 12.741819449406744, 12.407634803371181, -12.09854929310817, 19.756070638548877, -9.552753031456039, -10.043849434499776, 11.76408913925426, 3.703156417226608, 1.4224810194977353, 19.18226095811636, 16.052408052709993, -2.3146243930786117]",710796.2764063381
20,5,13,PSO,"[-2.9034611690073353, -2.9035525363545327, -2.9034802802325053, 2.746769772853335, -2.903506495750218, -2.9036060067141864, 2.746765088871351, 2.746802488197813, -2.9033873892426683, 2.7466359901212254, 2.7466976861846497, -2.903691355127592, -2.903577230153379, -2.9032794939563193, 2.7469570216841444, 2.7471822233465124, -2.903515707938289, -2.9036136534530845, 2.7468720436701037, 2.7465629420992017]",-656.0928385789252
20,5,14,DE/rand/1/bin,"[-0.3143469538696744, 3.1703728268137943, -1.9112714561142672, -2.5491856008872005, -3.431404685312774, -2.2887768673333078, 2.7715382537678868, -3.0301958244494283, -3.980787119997316, -2.0096896382139398, -1.3486082083307482, -1.335212519755142, -2.3802239939761476, -3.286502234746579, 3.515441343114327, -1.618569608056005, -3.0882013805307125, -2.012813106024831, -1.2368706548949686, -3.5367485275275117]",-511.4229178511361
20,5,14,DE/best/1/bin,"[3.2824875929674713, 21.360421329295086, -11.798880265559742, -4.923830148817348, -1.4950473933219874, -2.903580035979866, -3.8344639913448253, -4.345723255560808, -2.1603958089473156, -31.295533983523733, 12.663808311684939, -7.565214083172426, 15.614312911799676, -6.949000496788971, -13.359973205331954, 5.55295247650986, -14.613251808533228, 23.056788901719116, 10.740562305654507, -2.9035354104775006]",800662.6673564012
20,5,14,PSO,"[-2.9035574727848745, -2.90352765711839, -2.9035459934777, -2.9035492221947727, 2.746756421644741, -2.9035556679479484, -2.9033779030743543, -2.903561155423573, -2.9034282909440687, -2.903485949332169, 2.7468232674614423, -2.903497397261418, -2.9035152624360685, 2.746819871976829, -2.9035287849931826, -2.9034649996066073, -2.903572840800087, -2.903523859440228, -2.903522597157181, -2.9034256298168906]",-740.9131560112801
20,5,15,DE/rand/1/bin,"[2.738598653150014, -2.7547417127733462, -2.43176305732031, -1.6864215486268628, -3.4609572202787287, 1.05037228769696, 2.801126199414427, -2.4707993434857034, -0.4305310193042038, -1.5565701650607888, -2.706416529302726, -2.666502159933006, -0.27989466396357154, 2.550340718276947, 2.037224292764129, -2.6408781010121474, -3.584642740842064, -0.1889095087881978, 3.14488803430356, 1.2619195495884836]",-466.0735282948651
20,5,15,DE/best/1/bin,"[19.563641667983376, 25.218397509098303, -10.007401766262412, 17.64602758428459, -21.442455030887302, 2.550119177147577, -20.174792029813396, 1.3899430516105067, 30.037179211087597, 11.772325767928663, 2.7468031327865, 11.437753200596244, 13.837278198371905, -5.827275821346275, -3.3057016834127664, 23.917317814791822, 0.06386337922678517, -22.4025197902831, 2.746825747525647, -7.563011203944093]",1214206.4967045942
20,5,15,PSO,"[2.746671357827179, -2.9035861618903813, -2.9037905029205153, -2.903300063119109, -2.903543217781081, -2.903359480342997, -2.902841316142878, 2.7465744825832994, 2.7468734030434776, -2.9040093287828994, -2.9034327221015324, -2.9035785637719935, -2.903716897158819, -2.9031387610546386, -2.9033123472828466, 2.7467839566811203, 2.7469149604385827, -2.9035106693126678, -2.9033015823587647, -2.903799587651721]",-712.6396968523038
20,5,16,DE/rand/1/bin,"[2.1982745477948527, 2.3791919604349525, 0.6031420015810028, -2.8483585217201495, -1.7437690399825327, -3.047142349271084, 2.4256346477883017, -0.10483076787498069, -2.9469997301584656, -2.4827386524373036, -3.7552310834626383, -1.1012242720391952, -2.737833926065037, -0.5933361843050757, -0.2041412835512293, -2.9993060390950967, -3.0342020593206556, -2.1717674211021256, -2.564440763047511, -2.469069493996126]",-509.7563178765239
20,5,16,DE/best/1/bin,"[9.452224896809721, 9.432796245736423, 4.777731554313645, -6.0759063202709225, -5.849706640585399, 0.1684293083863151, 4.253802052496377, 2.7468026485943833, -11.909013091129566, 5.703743996283247, 6.9849320542041955, 3.781371050474105, 2.6208789340206415, 8.963923408597342, -2.1735620918806973, -4.926279726965776, 6.132769443704381, -2.9035329540507284, 11.237533406546692, -14.70357131280139]",48940.296753493756
20,5,16,PSO,"[-2.903754949819476, -2.9037323773564085, -2.90365334272826, 2.746162684253421, -2.9039749949712577, -2.9034284242315747, -2.903683998095681, -2.904037029914388, 2.746537984894437, -2.9030113785391944, -2.903121196598972, -2.9036662110806266, 2.7469076227264475, -2.903887672863234, 2.746579544211035, -2.903206184840726, -2.903774519159254, -2.9038017880973936, -2.9034480079788105, 2.746503947871574]",-712.6396914486213
20,5,17,DE/rand/1/bin,"[-2.3882365020417824, -2.731137797472624, -3.0600625312343457, -1.2310295461807277, -1.5409856440520762, -2.6671706477395154, 1.8474520697168344, 1.9439953877827705, -1.4611560501829022, -2.968457067234591, -3.7654730184727647, 0.4688281859853971, 3.146055409236366, -0.37353694840440727, -2.7667644003824052, 1.4596250992921544, -1.0908978802174227, -1.498843644590254, -3.0508425982269163, 2.2499343799740275]",-466.54466194331775
20,5,17,DE/best/1/bin,"[3.570964961626406, 28.010831890578054, 15.322241257034328, 6.57552597423617, -24.246666461005503, -16.73880721010699, -18.368397398403225, -6.117775085061634, -13.938331661369686, -1.615286788113222, -17.332507370012625, 2.3370368484200768, 2.7468024818940333, -3.971448258071346, -7.825139538789244, -12.314499163383044, 1.2424003545371631, 6.450647187364659, 2.3203835858033433, -2.9035339737414207]",659466.1723003471
20,5,17,PSO,"[2.746225685524968, -2.9029052094524093, -2.903056224518221, -2.903854690931705, 2.7468605702591256, -2.9043209352689634, -2.9029518725530963, -2.902976897001932, -2.9029331882962794, -2.90314321802452, -2.9037412256747634, -2.903540711292971, -2.9021495178152077, -2.9028449775525207, -2.9032327766595936, -2.903972126642794, -2.901859792514944, -2.903876305525708, -2.9037875994132203, -2.9058786326557517]",-755.0498092072756
20,5,18,DE/rand/1/bin,"[-0.6862243454618393, -2.5888564586622396, 3.4507611992724314, -2.5244634060345534, -3.6807319854735527, -2.376407343007492, 1.6340798573953315, 2.5047397476904214, -2.4446585597924444, 3.5787901946101903, 1.009906782720888, 1.9206169513829165, 2.092957872718266, -2.8823371652627707, -1.3352886307997962, -2.288206998516906, 0.7556829113425169, -2.834119885313918, -3.1792783986834485, -3.5695418897615068]",-483.55121123900057
20,5,18,DE/best/1/bin,"[11.570139821820153, -13.570667908891068, 6.904928751628745, 8.328487099306628, -11.424282603555977, -3.019462473890785, -11.306095383228897, -2.7826006116363144, 4.861222015489851, 12.863841264211004, 12.026771712216636, 16.1425665223816, -2.9021560131197672, -24.21099859439297, -2.9035327202712287, -7.030910494835833, 1.60991333837881, -14.312575590866054, -8.56725894086902, -3.67344226970752]",283374.28019934235
20,5,18,PSO,"[-2.9037180125818747, -2.9037030463375304, -2.903856860666206, -2.903666979527516, 2.7471625710104437, 2.746690091306938, -2.9035681016021107, -2.903564419949259, 2.746766535367415, 2.746309051141823, -2.903499481198361, 2.7463695357956586, -2.903416605480711, -2.9037100108067544, 2.746550602976318, -2.903397631263351, 2.746120919102569, -2.903284264605568, 2.745951401503048, -2.9034490057433486]",-670.2295308017947
20,5,19,DE/rand/1/bin,"[2.728453826212402, -1.911026417953087, -3.3180259426402907, -1.9052825841155738, -1.8298647977739015, -1.8473663483712848, -2.4683221576119774, 0.6231451439109683, -4.022091721663447, 1.820985744280112, -3.049419065288132, -1.8753739471382729, 3.393222592287992, -3.1121553164333666, -2.7344163292706534, -0.9988256831513689, -2.882015017999371, -0.8873301202140067, -3.2164054636610713, -3.2200641530664633]",-521.8127737137688
20,5,19,DE/best/1/bin,"[-20.27336718063134, 2.7431688885503895, -10.580414165045617, -10.925532144369658, 16.221922154757102, -6.443698606025144, 12.540146255023519, 0.04880791025195655, 2.746804082824137, -2.89001031361885, -11.83029270364407, 21.760812744541518, 6.871970003635143, 12.017128192282403, -15.203256467329883, 12.983912779378887, -7.436883430928853, -18.57881184083513, 2.8026306048439107, -15.789991195460232]",388391.39237296203
20,5,19,PSO,"[-2.9033936418016255, -2.9027349953917305, -2.9037266943623807, -2.903065008064145, -2.903526876655466, -2.903680752494384, -2.9034875978496113, -2.903457717127143, -2.9025641171352317, -2.9038828396253287, -2.9032875714612834, -2.9029966833241647, -2.903601471806558, -2.903503661105871, -2.9034243624800866, -2.9034288233139325, -2.904313723472607, -2.9031108507732597, 2.746763125378796, -2.903427908985432]",-769.1865574463375
20,6,0,DE/rand/1/bin,"[89.79881435826002, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",-3834.5821810859948
20,6,0,DE/best/1/bin,"[33.44302706349774, -95.77711906599484, 76.0880359262161, -21.797747089536706, -100.0, -30.427697928280452, 33.66963372027888, -86.14109652123193, 75.90112537253658, 100.0, -11.837806685137064, -77.71577519066363, -11.596463872595592, -42.32421687220565, 36.686891303005396, -7.821249084441336, 27.91629444169702, -91.20180106831603, -3.288096115443195, 15.10707708879728]",-1251.1864026833443
20,6,0,PSO,"[89.79881509769604, 100.0, 100.0, 100.0, 100.0, -100.0, -33.91940282002859, -100.0, 100.0, 100.0, 100.0, 100.0, -100.0, 82.34384483458038, 100.0, 100.0, -79.53490857109503, -100.0, -33.91940305538102, -100.0]",-1829.2592881128476
20,6,1,DE/rand/1/bin,"[89.79881421175736, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",-3834.5821810859948
20,6,1,DE/best/1/bin,"[55.68023474244842, -66.19784425000782, -10.43908641322534, -36.931330670249395, 80.98422274422697, 99.40224011228105, 100.0, -29.800908584464302, 39.80373941388321, -95.62595107668113, -3.2582981110599176, -78.04513620198489, -9.88814924794157, -81.34576210077375, -8.664756906830014, 26.897414081075198, -80.85464739039212, -99.99297790127403, 82.15110957467854, 100.0]",-1406.9244093777415
20,6,1,PSO,"[-46.40265696181407, 37.999228222747604, -100.0, -100.0, -33.919402412741064, -100.0, -36.56523925192577, 33.89971381370494, -81.27647467244958, -100.0, 100.0, 100.0, 100.0, 100.0, -100.0, 82.34384440505973, 100.0, 100.0, 100.0, 100.0]",-1845.0946919893734
20,6,2,DE/rand/1/bin,"[89.79881626237892, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",-3834.5821810859948
20,6,2,DE/best/1/bin,"[-32.1829786753929, -100.0, -35.23759744830096, 36.91459510617291, -96.21765909484117, -36.513971683697065, 36.100459209432245, -8.623349407980065, 96.05507981317737, 99.93747791241591, -19.700393324905193, 37.46041318930713, -6.474338136458888, -65.46691466717448, 58.85914634579092, 99.00169398368712, 100.0, -14.538877768471682, -72.14606316656656, 48.678804753910384]",-1414.1511123101056
20,6,2,PSO,"[-46.40265742770715, 37.999232415597895, -100.0, -33.91940306616902, -100.0, 74.55935917702462, -35.23795461833768, 34.26906329103221, -85.27183027168927, -1.7035241316631873, 12.362150791027132, -40.79474591520809, 34.43020113638463, -81.31420702039861, -100.0, 82.34384282758309, 100.0, 100.0, 100.0, -12.776625724487134]",-1688.726329533971
20,6,3,DE/rand/1/bin,"[88.88110462848248, 98.64327614871063, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",-3835.377413115663
20,6,3,DE/best/1/bin,"[13.382133190965938, 12.755526105900792, 10.774267996245932, 11.099618779378133, -44.053240017808534, 38.150818187133225, -4.792893476552647, -41.150340209694676, 38.887870401603266, -10.737258439996786, 33.97257462471748, -10.718417731696807, -40.583280697135436, 44.57688559548752, -54.17386988712819, 36.01109542927297, -81.62075163282944, -8.733266020975744, 40.47051882642879, -3.504091584001377]",-1294.0628994948418
20,6,3,PSO,"[100.0, 100.0, -100.0, 82.34384473554492, 100.0, 100.0, -100.0, 82.34384441750588, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, -100.0, 100.0, 100.0, 100.0, -100.0, 100.0]",-1848.1929452567176
20,6,4,DE/rand/1/bin,"[89.79881609598512, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.99999999999997, 100.0, 100.0, 100.0, 100.0]",-3834.5821810859948
20,6,4,DE/best/1/bin,"[74.68349678961943, -39.40665629447038, 37.73675517590267, -6.367443053603273, -64.40816153145869, 43.31148114784061, -6.265269090807378, -40.65026036659262, 36.799461398167594, -96.88959762852377, -39.60663693823153, 39.7429347005142, -4.534409890983765, -100.0, -31.565772366083607, -54.51428393856766, 41.62112847363461, -2.975157432059874, -66.6003579533309, -93.95366938965873]",-1257.9459468393104
20,6,4,PSO,"[83.32699660258778, -28.58112753254507, 32.63113418821202, -81.18590098876153, -100.0, -36.565234498769755, 33.89970876510148, -81.27647435078109, -100.0, 82.34383692641048, 100.0, -17.36206766544773, 29.910356760044326, -80.98720307180349, -100.0, -32.58940291763042, -54.41333265565332, 35.89000873967151, -81.41808563614326, -100.0]",-1617.060678557115
20,6,5,DE/rand/1/bin,"[100.0, 100.0, 100.0, 100.0, 100.0, -15.727952939722737, -100.0, 82.34384438837743, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",-3284.839029477757
20,6,5,DE/best/1/bin,"[-42.929961055773816, 28.809689974613967, 25.84284163127478, -75.6519178026777, -89.1353309908506, -99.99981749165613, 78.79855597731739, 92.51410577437383, 95.7575564620492, 100.0, -15.927179669611991, -46.498576013101314, 47.79579555801645, 93.85478771259076, 100.0, 99.99999090753417, -100.0, -31.987652152150524, -52.72993820636955, 40.79775004347778]",-1699.4662859120865
20,6,5,PSO,"[-45.2338643015814, 34.925282161625546, -81.34940586696989, -100.0, 82.34384438779058, 100.0, -18.26307344948654, 32.158052548556135, -100.0, -32.785399886361404, -54.93222536573108, 39.188957938098454, -99.02431966082082, 82.00009710269997, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",-2178.002467297112
20,6,6,DE/rand/1/bin,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",-3807.8734682301915
20,6,6,DE/best/1/bin,"[37.876886860933666, -100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.99994169818319, 100.0, -100.0, -0.1170315765798993, -76.65418188180118, -100.0, -32.780869772839964, -54.027497699802325, 35.828278852641276, -81.41368231294993, -100.0, 100.0, -100.0]",-1536.999169265047
20,6,6,PSO,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, -79.53490874293826, -100.0, 82.34384413895526, 100.0, 100.0, 100.0, 100.0, 100.0]",-3255.849140009881
20,6,7,DE/rand/1/bin,"[88.88110485520836, 98.64327637098431, 100.0, 100.0, 100.0, 100.0, 100.0, 99.99999999999999, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",-3835.377413115663
